User-ID,ISBN,Book-Title,Book-Rating
11676,0375759778,Prague : A Novel,8
11676,0061044490,Deep Lie,8
11676,0440205506,A Woman of Independent Means,8
11676,0375802517,I Am a Gymnast (Young Dreamers),8
11676,0380000490,Sunshine: A Novel (An Avon/Flare Book),8
11676,006105481X,Permutation City,8
11676,0297643258,,8
11676,0440208300,Maggy's Child,8
11676,0380015676,Strong Poison,8
11676,0440201926,Kaleidoscope,8
11676,0440201330,Five Bells and Bladebone,8
11676,0380423901,Woman of Independence,8
11676,0061065781,"Let's Party! (Two of a Kind, No. 8)",8
11676,0380619458,The Mosquito Coast,8
11676,0440195934,Where Are the Children,8
11676,0440193613,Wanderlust,8
11676,0440189438,Triplets,8
11676,038067033X,When Bad Things Happen to Good People,8
11676,0440185327,Thurston House,8
11676,0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,8
11676,0304357278,E-Tales: The Best &amp; Worst of Internet Humor,8
11676,030700113X,Walt Disney's Lady and the Tramp (Little Golden Book),8
11676,022264722629,,8
11676,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),8
11676,0061000078,Billy Bathgate: A Novel,8
11676,0307100820,The Fire Engine Book (Golden Super Shape Books),8
11676,0061000175,Skinwalkers (Joe Leaphorn/Jim Chee Novels),8
11676,0061001058,Spring Moon: A Novel of China,8
11676,0375704043,Uncle Tungsten: Memories of a Chemical Boyhood,8
11676,0375704299,"Goodnight, Nebraska: A Novel (Vintage Contemporaries (Paperback))",8
11676,0440216818,Daybreak,8
11676,0375705171,Trans-Sister Radio (Vintage Contemporaries (Paperback)),8
11676,0440215935,Hunter's Moon,8
11676,0375706410,Waiting (Vintage International),8
11676,0440215625,Dragonfly in Amber,8
11676,037570924X,An Equal Music,8
11676,0061012203,The Informant,8
11676,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),8
11676,0061012467,Malice Intended,8
11676,0440213290,The Copper Beech,8
11676,0440213029,The Lilac Bus: Stories,8
11676,0375713042,Island: The Complete Stories,8
11676,006101351X,The Perfect Storm : A True Story of Men Against the Sea,8
11676,0061013765,Twin Willows,8
11676,0307061361,This Little Piggy (My First Golden Board Book),8
11676,0440211263,Circle of Friends,8
11676,0375713913,What Just Happened: A Chronicle from the Information Frontier,8
11676,0440209803,Get Shorty,8
11676,0307001350,The Velveteen Rabbit (Little Golden Book),8
11676,0440208513,The Evening News,8
11676,0380701693,Cop's Cop,8
11676,0440174643,Roots,8
11676,0425178765,Easy Prey,8
11676,0425188280,Indigo Dying,8
11676,0380732335,Florida Road Kill: A Novel,8
11676,0380732661,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),8
11676,0380753006,Savage Thunder,8
11676,0425192652,Murder Among Friends,8
11676,0425192032,Lightning,8
11676,0380756218,Night Shadow,8
11676,0425189864,Mortal Prey,8
11676,0380758881,Morning Song,8
11676,0156007479,Slammerkin,8
11676,0062500260,Medicine Woman,8
11676,0062506358,"The Invisible Landscape : Mind, Hallucinogens, and the I Ching",8
11676,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),8
11676,0425188205,The Princeton Murders (Big Crime on Campus),8
11676,0380731770,Brown's Requiem,8
11676,0425187144,"Hanging by a Thread (Ferris, Monica. Needlecraft Mysteries.)",8
11676,006251279X,The Pilgrimage,8
11676,0380762560,Surrender My Love,8
11676,0063120607,,8
11676,0425184943,Blue Diary,8
11676,0425184056,Gunpowder Green,8
11676,0425183971,Reunion in Death,8
11676,0064400034,Farmer Boy (Little House),8
11676,0064400050,By the Shores of Silver Lake (Little House),8
11676,0425181847,A Deadly Arrangement (Feng Shui Mysteries),8
11676,0064400085,These Happy Golden Years (Little House),8
11676,0425179613,It's Not About the Bike: My Journey Back to Life,8
11676,0061099325,Coyote Waits (Joe Leaphorn/Jim Chee Novels),8
11676,0434010006,,8
11676,0201632950,Mama Makes Up Her Mind: And Other Dangers of Southern Living,8
11676,0380725231,Coyote Blue,8
11676,0061087122,Master of Seduction,8
11676,0380705079,Run Before the Wind,8
11676,0380710218,Postmortem,8
11676,0192860836,The Diary of a Teenage Health Freak,8
11676,0440095387,Winner's circle: A novel,8
11676,0192833596,Great Expectations (Oxford World's Classics),8
11676,0061092533,Stitches in Time,8
11676,0439404371,The Thief Lord,8
11676,0439324599,Cut,8
11676,0380724073,Sleeping Lady : An Alex Jensen Mystery (Alex Jensen Alaska Mysteries (Paperback)),8
11676,0380724081,Men and the Girls,8
11676,0439217989,The Ellimist Chronicles (Animorphs),8
11676,0439139597,Harry Potter and the Goblet of Fire (Book 4),8
11676,0439010772,The Ruby in the Smoke,8
11676,0439135036,,8
11676,0380726254,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),8
11676,0439104688,,8
11676,0061093343,Fault Lines,8
11676,0156030241,Like the Red Panda (Harvest Book),8
11676,0061097357,The Floating Girl,8
11676,0439070341,"The Prophecy (Animorphs, 34)",8
11676,0156029340,Bright Angel Time,8
11676,0439064872,Harry Potter and the Chamber of Secrets (Book 2),8
11676,0380730200,The Giant's House : A Romance,8
11676,0061097853,The First Eagle (Jim Chee Novels),8
11676,006109918X,Talking God (Jim Chee Novels),8
11676,0307105563,Peek-A-Boo! (Golden Little Super Shape Book),8
11676,0375700935,The Vintage Book of Contemporary Chinese Fiction (Vintage Originals),8
11676,0440218039,The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback)),8
11676,0373710836,"A Baby Of Her Own  (9 Month Later) (Harlequin Superromance, No. 1083)",8
11676,0060922532,Pigs in Heaven,8
11676,0373705972,Yanqui Prince (Harlequin Super Romance No 597),8
11676,0441008038,Summers at Castle Auburn,8
11676,037370870X,"Dream Baby (By The Year 2000: Baby) (Harlequin Superromance, No. 870)",8
11676,0060926945,"The Masters of Deception : Gang That Ruled Cyberspace, The",8
11676,0441007430,The Terrorists of Irustan,8
11676,037370920X,"And Baby Makes Six (9 Months Later) (Superrromance, 920)",8
11676,0373709331,"Hitched! (The Taggarts Of Texas) (Superromance, 933)",8
11676,0312282990,The Amazing Adventures of Kavalier &amp; Clay,8
11676,044100508X,"The Pearls of Lutra (Redwall, Book 9)",8
11676,0373709463,"House At Briar Lake (Superromance, 946)",8
11676,0441003729,Starplex,8
11676,0373711263,No Ordinary Child,8
11676,0312308922,The Minotaur Takes a Cigarette Break: A Novel,8
11676,0312274629,Final Arrangements,8
11676,0060929790,One Hundred Years of Solitude,8
11676,0373711670,A Baby By Christmas (Harlequin Superromance),8
11676,0312273185,Everything in This Country Must: A Novella and Two Stories,8
11676,0373765541,"Christmas Bonus, Strings Attached",8
11676,0440944597,The Chocolate War (Laurel Leaf Books),8
11676,0440940001,Island of the Blue Dolphins (Laurel Leaf Books),8
11676,0440908035,Black Pearl,8
11676,0060931221,The Last Report on the Miracles at Little No Horse: A Novel,8
11676,0440498058,A Wrinkle In Time,8
11676,0312265867,To the Nines: A Stephanie Plum Novel,8
11676,0440486599,"Then Again, Maybe I Won't",8
11676,0441009239,Living Dead in Dallas (Southern Vampire Mysteries),8
11676,0441010466,Omega,8
11676,0060988649,Lost: A Novel,8
11676,0446300101,"The Beans of Egypt, Maine",8
11676,0312857470,Northern Stars: The Anthology of Canadian Science Fiction,8
11676,0312854285,Lord of Chaos : Book Six of 'The Wheel of Time' (Wheel of Time),8
11676,0373250487,Rescuing Rose (Red Dress Ink),8
11676,0060520825,The Hidden Life of Otto Frank,8
11676,0312851227,Destiny's Road,8
11676,0312762518,The Story and its writer: An introduction to short fiction,8
11676,0373262175,"Julius House (Worldwide Mystery , No 4)",8
11676,0373262310,Love To Die For,8
11676,0060534214,Mr. Timothy,8
11676,037329106X,"Virgin Spring (Historical, 506)",8
11676,0446303038,Fletch and the Man Who,8
11676,0060536705,Who Will Take This Man?,8
11676,0373291590,"Overlord'S Bride (The Warrior Series) (Harlequin Historical Series, No 559)",8
11676,0373484410,Time And Again,8
11676,0445006226,,8
11676,0441894674,Wizard of the Pigeons,8
11676,0060542128,When the Storm Breaks,8
11676,0312313810,The Dirty Girls Social Club: A Novel,8
11676,0441790348,Stranger in a Strange Land (Remembering Tomorrow),8
11676,0060558199,Save Karyn : One Shopaholic's Journey to Debt and Back,8
11676,0312313195,Sons of Fortune (Ay Adult - Archer),8
11676,0060564512,Safety of Objects,8
11676,0312310439,The Marrying Game: A Novel,8
11676,0441569595,Neuromancer (Remembering Tomorrow),8
11676,0060914653,The Unbearable Lightness of Being,8
11676,0373483627,Sarah'S Child,8
11676,0060933216,A Room With A View,8
11676,0060934719,stardust,8
11676,0060935235,The Savage Girl,8
11676,0440225817,Acts of Malice,8
11676,0440235146,A Sudden Change of Heart,8
11676,037541309X,Balzac and the Little Chinese Seamstress,8
11676,0375431187,Back When We Were Grownups (Random House Large Print),8
11676,0440234859,Losing Julia,8
11676,0440234727,The Loner,8
11676,0440234719,The Texan,8
11676,0310235588,Dark Moon,8
11676,0440228433,One Thousand Paper Cranes: The Story of Sadako and the Children's Peace Statue,8
11676,0375501517,The Island of Lost Maps: A True Story of Cartographic Crime,8
11676,0440226449,Freedomland,8
11676,0307295001,What's In Oscar's Trash Can? (Sesame Street Good-Night Stories),8
11676,0375504001,Men My Mother Dated: And Other Mostly True Tales,8
11676,0440225701,The Street Lawyer,8
11676,0060937122,The Great Taos Bank Robbery: And Other True Stories of the Southwest,8
11676,0307119777,The Biggest Dinosaurs (I Love Dinosaurs),8
11676,0440225272,Homecoming,8
11676,0440225108,The Plague Tales,8
11676,0060977477,The Perfect Storm : A True Story of Men Against the Sea,8
11676,0060977507,The Beet Queen : A Novel,8
11676,0440224675,Hannibal,8
11676,0375507930,Portnoy's Complaint,8
11676,0375508147,"The New Work of Dogs: Tending to Life, Love, and Family",8
11676,0060984031,The Third Chimpanzee : The Evolution and Future of the Human Animal,8
11676,0060987529,Confessions of an Ugly Stepsister : A Novel,8
11676,044022103X,One True Thing,8
11676,0060988096,Adventures in a TV Nation,8
11676,0060973897,Lakota Woman,8
11676,0394223802,,8
11676,0375411151,Samaritan,8
11676,0440236673,The Brethren,8
11676,0060952784,Spam-Ku : Tranquil Reflections on Luncheon Loaf,8
11676,0312263120,Digital Fortress : A Thriller,8
11676,0060956445,The Monkey Wrench Gang (Perennial Classics),8
11676,0060958294,The Natural (Perennial Classics),8
11676,0374126054,The Colour,8
11676,0312242360,Round Ireland With a Fridge,8
11676,0312203039,High Five (A Stephanie Plum Novel),8
11676,0440400627,Camp Ghost-Away (Pee Wee Scouts (Paperback)),8
11676,0374419302,The Eagle of the Ninth,8
11676,0312195168,Night Talk : A Novel,8
11676,0060959851,Letters from an Age of Reason : A Novel,8
11676,0312187688,Used and Rare : Travels in the Book World,8
11676,031218171X,The Saskiad,8
11676,0440295912,,8
11676,0312167792,Bachelor Brothers' Bed &amp; Breakfast Pillow Book,8
11676,0375406182,Plainsong,8
11676,0440241073,The Summons,8
11676,0440240948,"Emperor: The Gates of Rome (Emperor Series, Vol 1)",8
11676,0312147015,The Persian Pickle Club,8
11676,0060970790,The Man Who Mistook His Wife for a Hat: And Other Clinical Tales,8
11676,0440237262,The Program,8
11676,044023722X,A Painted House,8
11676,0312130228,Alone With the Dead (Joe Keough Mysteries (Hardcover)),8
11676,0375411070,Basket Case,8
11676,044023669X,The Kiss,8
11676,0064401774,More Scary Stories To Tell In The Dark,8
11676,015232657X,A Guide Dog Puppy Grows Up,8
11676,0373250185,Strapless (Red Dress Ink (Paperback)),8
11676,014009623X,Foe (King Penguin),8
11676,0399148515,The English Assassin,8
11676,039914840X,Three Fates,8
11676,038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",8
11676,0399148027,Blue Diary,8
11676,0399147837,Shadow Warriors: Inside the Special Forces,8
11676,0140075623,Stones for Ibarra (Penguin Contemporary American Fiction Series),8
11676,0385424736,The Rainmaker,8
11676,0140082042,,8
11676,0140366784,Jane Eyre (Puffin Classics),8
11676,0385475772,Nine Parts of Desire: The Hidden World of Islamic Women,8
11676,0399146504,The Devil's Code,8
11676,0399146245,24 Hours,8
11676,039914613X,Easy Prey,8
11676,0399148639,Mortal Prey,8
11676,0140097112,What's Bred in the Bone,8
11676,0399145621,Second Wind,8
11676,0385493800,The Testament,8
11676,0385494785,Into Thin Air : A Personal Account of the Mt. Everest Disaster,8
11676,0399143629,Critical Mass,8
11676,0140132058,,8
11676,0399143041,Night Passage (Jesse Stone Novels (Hardcover)),8
11676,0140144595,I Dreamed of Africa,8
11676,014014739X,Journey Through Genius: The Great Theorems of Mathematics,8
11676,0399141200,That Camden Summer,8
11676,0399140751,The Cat Who Said Cheese,8
11676,0140300724,Puffin Book of Verse (Puffin Books),8
11676,0399148604,Wings of Fire,8
11676,0385336322,"Ransom (Steel, Danielle)",8
11676,0140150447,The Portable Milton (Viking Portable Library),8
11676,0385319800,Homecoming,8
11676,0140620168,,8
11676,0139363297,Understanding movies,8
11676,0385317093,Granny Dan,8
11676,0385318804,The Only Girl in the Car : A Memoir,8
11676,0385319347,Lost in Translation,8
11676,0140009957,Summer Lightning,8
11676,0399151648,Kate Remembered,8
11676,038531972X,Ghost Moon,8
11676,0399151060,"Remember When (Roberts, Nora)",8
11676,0399150897,Blow Fly: A Scarpetta Novel,8
11676,0399150749,The Opposite of Fate: A Book of Musings,8
11676,0399150560,Blindside: An FBI Thriller,8
11676,0140441212,Bhagavad Gita (Penguin Classics),8
11676,039914868X,The Short Forever,8
11676,0330370057,Warhol's Prophecy,8
11676,0140430547,A Tale of Two Cities (Penguin English Library),8
11676,0140031499,Picnic at Hanging Rock,8
11676,0399149368,Prince of Lost Places,8
11676,0385334729,Her Father's House,8
11676,0399149260,Final Justice,8
11676,0385335830,Diary of a Mad Bride (Summer Display Opportunity),8
11676,014005183X,The last picture show,8
11676,014038572X,The Outsiders (Now in Speak!),8
11676,0140063838,Clinging to the Wreckage,8
11676,0385335881,Shopaholic Takes Manhattan (Summer Display Opportunity),8
11676,0140067477,The Tao of Pooh,8
11676,0399139060,Family Blessings,8
11676,0399138250,Without Remorse,8
11676,0064406970,Dangerous Angels: The Weetzie Bat Books,8
11676,0140257934,"These High, Green Hills (The Mitford Years)",8
11676,0394886690,"The Titanic: Lost and Found (Step-Into-Reading, Step 4)",8
11676,0394842359,,8
11676,0393039145,The Death of Hitler: The Full Story With New Evidence from Secret Russian Archives,8
11676,0394805798,Babar and Zephir (Babar Books (Random House)),8
11676,0140251367,The Box Garden,8
11676,0394800303,Dr. Seuss's A B C (I Can Read It All by Myself Beginner Books),8
11676,0394756886,"Bright lights, big city: A novel",8
11676,0394743164,Fat City,8
11676,0140254544,A Light in the Window (The Mitford Years),8
11676,0394620712,Elinor,8
11676,0393047571,The Heaven of Mercury: A Novel,8
11676,0140282777,Big Fish: A Novel of Mythic Proportions,8
11676,0140281649,Love in the Time of Cholera (Penguin Great Books of the 20th Century),8
11676,0140288112,,8
11676,0394576047,Murder at the Pentagon,8
11676,0140261893,Jackson's Dilemma,8
11676,0394575202,The Power of One,8
11676,0140265686,Out to Canaan (The Mitford Years),8
11676,0140270590,A New Song (Mitford Years (Paperback)),8
11676,0394552547,One More Time,8
11676,0394551540,Alaska,8
11676,014028009X,Bridget Jones's Diary,8
11676,0394539079,The House of the Spirits,8
11676,0140278826,The Girls' Guide to Hunting and Fishing,8
11676,0394281802,,8
11676,0140276726,,8
11676,0394909674,Bears on Wheels (Bright &amp; Early Books),8
11676,0394930142,The Berenstain Bears and Too Much Vacation (First Time Books),8
11676,0140165223,Resuscitation of a Hanged Man (Contemporary American Fiction),8
11676,039592720X,Interpreter of Maladies,8
11676,0385503822,The Summons,8
11676,0140300600,Tarka the Otter (Puffin Story Books),8
11676,0140296697,,8
11676,0385505833,Skipping Christmas,8
11676,0140170839,,8
11676,0385508417,Skipping Christmas,8
11676,0385508719,Every Second Counts,8
11676,0140177191,,8
11676,0399133194,Lightning,8
11676,0399133143,The Tommyknockers,8
11676,0399132414,Patriot Games,8
11676,0140177310,,8
11676,0140184937,Our Man in Havana: An Entertainment (Twentieth Century Classics),8
11676,0395070627,Curious George Goes to the Hospital (Curious George),8
11676,039591910X,Curious George Feeds the Animals,8
11676,0395752884,The Blue Suit: A Memoir of Crime,8
11676,014023750,,8
11676,0140292926,"The Grapes of Wrath (Steinbeck \Essentials\"")""",8
11676,0385720106,A Map of the World,8
11676,0140243518,The Road Ahead,8
11676,0385721358,Look at Me,8
11676,0385721404,Holy War: The Crusades and Their Impact on Today's World,8
11676,0395517591,Beds and borders: Traditional and original garden designs,8
11676,0395353009,The Prince of Tides,8
11676,0140247548,Wishing on the Moon: The Life and Times of Billie Holiday,8
11676,0385722192,Lullaby: A Novel,8
11676,038531695X,The Ghost,8
11676,0385316925,Fortune's Hand,8
11676,0385316917,Special Delivery,8
11676,0380803941,Grandmother Spider : A Charlie Moon Mystery,8
11676,0142000345,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",8
11676,0091879248,,8
11676,0380795833,Upon a Wicked Time (An Avon Romantic Treasure),8
11676,0425157989,Blood Will Tell,8
11676,0099092808,,8
11676,0099131803,,8
11676,0142000205,Icy Sparks,8
11676,0141439564,Great Expectations (Penguin Classics),8
11676,0425155404,Invasion,8
11676,0425154092,From Potter's Field,8
11676,0099147718,,8
11676,0099263815,,8
11676,0099272776,,8
11676,0142002267,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players",8
11676,0380804697,Paradise Lost,8
11676,0099279274,,8
11676,0380805596,Where River Turns to Sky,8
11676,0380805995,Kiss of the Bees: A Novel of Suspense,8
11676,0141305622,,8
11676,038080722X,April Fool Dead : A Death on Demand Mystery (Death on Demand Mysteries (Paperback)),8
11676,0380807343,Coraline,8
11676,0425150445,Bitterroot Landing,8
11676,0099317605,,8
11676,0141301155,Charlie and the Chocolate Factory (Puffin Novels),8
11676,0141300477,Wicked!: All Six Parts in One Book: Single Volume Containing All 6 Parts,8
11676,0380812029,All About Passion (Cynster Novels),8
11676,0142001821,The Passion of Artemisia,8
11676,0143017292,Beginning of Was,8
11676,038531387X,Deliverance,8
11676,0425168697,Starting Out in the Evening,8
11676,0064407055,Ella Enchanted (Trophy Newbery),8
11676,0064432114,The Mountains of Tibet,8
11676,0425175219,,8
11676,0064472930,Circle of Three #3: Second Sight (Circle of Three),8
11676,0064473023,"Grecian Holiday: Or, How I Turned Down the Best Possible Thing Only to Have the Time of My Life",8
11676,0152007822,Onstage &amp; Backstage: At the Night Owl Theater,8
11676,038079005X,Death on the River Walk (Henrie O Mysteries (Paperback)),8
11676,0380790866,Something Upstairs (Avon Camelot Books (Paperback)),8
11676,0425170349,Rainbow Six,8
11676,0425169863,Point of Origin,8
11676,0380792494,Devil's Claw,8
11676,0425169081,One Last Time: A Psychic Medium Speaks to Those We Have Loved and Lost,8
11676,042516828X,Sudden Mischief,8
11676,0091802067,Man Who Listens to Horses Notes,8
11676,0151003149,The Epiplectic Bicycle,8
11676,0066211662,"The Bitch in the House : 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage",8
11676,0425167313,Here on Earth,8
11676,0425165566,Tom Clancy's Op-Center Balance of Power (Tom Clancy's Op Center (Paperback)),8
11676,0146000579,,8
11676,0380792893,Tortoise Soup (Rachel Porter Mysteries),8
11676,0425163407,Unnatural Exposure,8
11676,0425163385,The Night Crew,8
11676,0425162605,Fatal Terrain,8
11676,00800758722,,8
11676,0091794226,,8
11676,0425161242,Chromosome 6,8
11676,0425146421,The Wizard's Daughter,8
11676,0380812045,Cold Front : A Tory Bauer Mystery (Tory Bauer Mystery),8
11676,0380812975,Untie My Heart,8
11676,0385127723,Notes on Love and Courage,8
11676,0425105679,Cards on the Table (Hercule Poirot Mysteries (Paperback)),8
11676,0380975017,Devil's Claw: A Joanna Brady Mystery,8
11676,0099522608,,8
11676,0380977303,Partner in Crime,8
11676,0380977737,Resort To Murder: A Henrie O Mystery,8
11676,0425102378,And So It Goes: Adventures in Television,8
11676,0425099148,Death in the Clouds,8
11676,0425098648,Night Chills,8
11676,0380978377,The Speed of Light,8
11676,0425098532,Sad Cypress (Hercule Poirot Mysteries (Paperback)),8
11676,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",8
11676,0099740516,Fall on Your Knees,8
11676,0385199570,The Stand (The Complete and Uncut Edition),8
11676,038081563X,Silver Scream : A Bed-and-Breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)),8
11676,0385247923,Nemesis,8
11676,0425094537,Murder at the Vicarage (Agatha Christie Mysteries Collection (Library)),8
11676,0140621393,Journey to the Centre of the Earth (Penguin Popular Classics),8
11676,0140621342,The Best of Saki (Penguin Popular Classics),8
11676,0385306059,Wings,8
11676,009976511X,,8
11676,0385310161,Gai-Jin: A Novel of Japan,8
11676,0425067858,The Labors of Hercules (Hercule Poirot Mysteries (Paperback)),8
11676,0099780801,,8
11676,0099993805,,8
11676,0140620435,The Tenant of Wildfell Hall (Penguin Popular Classics),8
11676,0385313632,Hard Time (V.I. Warshawski Novels (Hardcover)),8
11676,0099521016,,8
11676,042510687X,Outbreak,8
11676,0140621458,Three Men on the Bummel (Penguin Popular Classics),8
11676,0425108538,Prince of Darkness,8
11676,0099415372,,8
11676,0380817160,A Winter Haunting,8
11676,0141011904,,8
11676,0425137465,The Businessman: A Tale of Terror,8
11676,0425136981,Shadowfires,8
11676,042513525X,Hideaway,8
11676,0099427974,,8
11676,0380819171,Head Over Heels,8
11676,0099452294,,8
11676,0425132048,Eyes of Prey,8
11676,0380820293,Last Chance Saloon,8
11676,0380820706,Opposites Attract (Avon Romance),8
11676,0425121259,The Servants of Twilight,8
11676,038082079X,"Affair to Remember, An",8
11676,0141004789,,8
11676,0099460343,,8
11676,0425120015,Playmates,8
11676,042511984X,The Face of Fear,8
11676,0099464810,,8
11676,038082101X,Daughter of Fortune: A Novel,8
11676,0099477319,,8
11676,0380973170,Amber Beach,8
11676,0425119114,Smoke and Mirrors,8
11676,0425118703,Midnight,8
11676,0380974053,Midnight in Ruby Bayou,8
11676,0312870582,01-01-00: A Novel of the Millennium,8
11676,0140275290,,8
11676,0345370775,Jurassic Park,8
11676,0316929190,All Too Human : A Political Education,8
11676,0345453387,Dog Handling,8
11676,0345453816,Killjoy,8
11676,0312971087,The Sands of Sakkara,8
11676,0446600474,Season of the Machete,8
11676,0345422317,The Genesis Code,8
11676,0340768096,Lucy Talk,8
11676,0345459202,Big Stone Gap,8
11676,0321278586,,8
11676,0060186526,Marrying Mom,8
11676,0345421620,The Demon Awakens (DemonWars),8
11676,0316313068,In the Land of Dreamy Dreams,8
11676,0451162072,Pet Sematary,8
11676,0345421426,The Tenth Planet: Final Assault (Tenth Planet),8
11676,034542140X,The Tenth Planet (Book 1),8
11676,0312986769,In the Bleak Midwinter (A Rev. Clare Ferguson Mystery),8
11676,0345409329,"Blood and Gold (Rice, Anne, Vampire Chronicles.)",8
11676,0345452003,The Accidental Tourist : A Novel (Ballantine Reader's Circle),8
11676,0451157281,Godplayer,8
11676,0446602620,Blood Work,8
11676,0446602698,The Juror,8
11676,0446603309,The Witness,8
11676,0006550681,,8
11676,0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,8
11676,0451152972,Pratchett 3--The Light Fantastic,8
11676,0446613886,Land of the Living,8
11676,0345447840,The Surgeon,8
11676,0451150325,Shining,8
11676,0446890936,,8
11676,006=0176989,,8
11676,0316314625,Starcarbon,8
11676,00065503701,,8
11676,0345389964,A Son of the Circus,8
11676,0345420748,While I Was Gone,8
11676,0316314854,"Recipes 1-2-3 Menu Cookbook: Morning, Noon, and Night : More Fabulous Food Using Only 3 Ingredients",8
11676,0349115214,,8
11676,0451168364,Nectar in a Sieve,8
11676,0345385659,My Love Affair with England: A Traveler's Memoir,8
11676,0028604458,The Love Book,8
11676,0349114900,,8
11676,0449907597,Dave Barry's Only Travel Guide You'll Ever Need,8
11676,0446527033,The Switch,8
11676,0340682108,,8
11676,0043720455,Outrageous fortune,8
11676,035332306X,,8
11676,0446527017,Standoff,8
11676,0446525502,The Rescue,8
11676,0345350472,Blade Runner: (Do Androids Dream of Electric Sheep),8
11676,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),8
11676,0451168615,Skeleton Crew,8
11676,0330028669,,8
11676,0446611476,Stone Kiss,8
11676,0446527289,The First Counsel,8
11676,0451167872,A Cat in the Manger: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)),8
11676,0451167805,Firestarter,8
11676,0349108854,,8
11676,000648302X,Before and After,8
11676,0340716002,,8
11676,0345346971,Mirror of Her Dreams (Mordant's Need),8
11676,0316291161,The French Lieutenant's Woman (French Lieutenant's Woman),8
11676,0446527793,The Guardian,8
11676,0060155027,The World: An Illustrated History,8
11676,0345386825,A Calculated Risk,8
11676,000649840X,,8
11676,034073356X,,8
11676,0030686784,The radish day jubilee,8
11676,0060187476,Mistaken Identity,8
11676,0451149513,It,8
11676,0345446593,Sophie,8
11676,0330247042,,8
11676,0316776963,Me Talk Pretty One Day,8
11676,0345404785,Dark Lady,8
11676,0345433491,Hanna's Daughters (Ballantine Reader's Circle),8
11676,0060171626,What Your Mother Couldn't Tell You and Your Father Didn't Know: Advanced Relationship Skills for Better Communication and Lasting Intimacy,8
11676,0345292340,Fahrenheit 451,8
11676,000653063X,,8
11676,000652320,,8
11676,0446675059,The Honk and Holler Opening Soon,8
11676,0451113357,The Delta Decision,8
11676,0345404742,Trying to Save Piggy Sneed,8
11676,0345404475,Do Androids Dream of Electric Sheep?,8
11676,0450411435,,8
11676,0312975287,Timbuktu,8
11676,0345437594,The Irish Rogue,8
11676,0451092163,The Shining (Signet Book),8
11676,0446608351,The Balloon Man,8
11676,0316603287,The Lake House,8
11676,034543076X,Manifold: Time (Manifold (Paperback)),8
11676,0446608602,Personal Injuries,8
11676,0316710571,Sam's Letters to Jennifer,8
11676,0446609943,The Switch,8
11676,0312981260,Temple,8
11676,0345430573,A Certain Justice (Adam Dalgliesh Mysteries (Paperback)),8
11676,0345407113,The  Conversation Piece: Creative Questions to Tickle the Mind,8
11676,0060175184,The Fourth Estate,8
11676,0446670251,The Virgin Suicides,8
11676,0345305140,Lusitania,8
11676,0345326784,The Deryni Archives,8
11676,034530912X,Garfield Eats His Heart Out,8
11676,0446670626,"I, Robot:The Illustrated Screenplay",8
11676,0312980191,Naked Came the Phoenix,8
11676,0345426274,The Analyst,8
11676,0312974256,Welcome to Temptation,8
11676,006017773X,The Fallen Man,8
11676,0312972776,Larger Than Death (Josephine Fuller Mystery),8
11676,0345423291,What We Keep : A Novel (Ballantine Reader's Circle),8
11676,0451126718,Ellis Island,8
11676,0345260708,Between Planets,8
11676,0316782505,The Weight of Water,8
11676,0446604801,Jack &amp; Jill (Alex Cross Novels),8
11676,0446604658,Lucky You,8
11676,0316316962,The Tipping Point: How Little Things Can Make a Big Difference,8
11676,0345337530,Death Sweet,8
11676,0446607568,The Red Zone,8
11676,0451132378,Pet Sematary,8
11676,0446603902,Ice,8
11676,0345398750,,8
11676,0345256344,Pickup on Noon Street,8
11676,0345247191125,,8
11676,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),8
11676,0060184957,"Pride, Prejudice and Jasmin Field : A Novel",8
11676,0060183772,A God in Ruins,8
11676,0451118642,2001 a Space Odyssey,8
11676,0446679879,The Fall of Light,8
11676,0446605700,"He Say, She Say",8
11676,0446606197,Killer Market (Deborah Knott Mysteries (Paperback)),8
11676,0446606251,Snow in August,8
11676,0446610976,Raising Abel,8
11676,0312983255,Killing Cousins (A Torie O'Shea Mystery),8
11676,0446606383,The Midnight Club,8
11676,0345409051,Errands,8
